Date,Name,Year,Letterboxd URI,Rating,Plot,Director1,Director2,Genre1,Genre2,Country1,Country2,RatingAvg,RatingCount
2022-06-29,The Black Phone,2021,https://boxd.it/sqFE,3.0,"Finney Blake, a shy but clever 13-year-old boy, is abducted by a sadistic killer and trapped in a soundproof basement where screaming is of little use. When a disconnected phone on the wall begins to ring, Finney discovers that he can hear the voices of the killer’s previous victims. And they are dead set on making sure that what happened to them doesn’t happen to Finney.",Scott Derrickson,,Thriller,Horror,USA,,3.26,917069
2022-06-30,Death to 2021,2021,https://boxd.it/yj28,3.0,This comedic retrospective mixes archival footage and scripted sketches as it revisits all the dread — and occasional delight — that 2021 had to offer.,Jack Clough,Josh Ruben,Comedy,,UK,USA,2.48,24775
2022-06-30,Blind Chance,1987,https://boxd.it/2b4G,3.5,Witek runs after a train. Three variations follow on how such a seemingly banal incident could influence the rest of Witek's life.,Krzysztof Kieślowski,,Drama,,Poland,,3.98,17942
2022-07-04,Heat,1995,https://boxd.it/2bg8,4.0,Obsessive master thief Neil McCauley leads a top-notch crew on various daring heists throughout Los Angeles while determined detective Vincent Hanna pursues him without rest. Each man recognizes and respects the ability and the dedication of the other even though they are aware their cat-and-mouse game may end in violence.,Michael Mann,,Crime,Action,USA,,4.28,708612
2022-07-08,Thor: Love and Thunder,2022,https://boxd.it/mMAY,3.5,"After his retirement is interrupted by Gorr the God Butcher, a galactic killer who seeks the extinction of the gods, Thor Odinson enlists the help of King Valkyrie, Korg, and ex-girlfriend Jane Foster, who now wields Mjolnir as the Mighty Thor. Together they embark upon a harrowing cosmic adventure to uncover the mystery of the God Butcher’s vengeance and stop him before it’s too late.",Taika Waititi,,Action,Fantasy,USA,,2.41,1183529
2022-07-10,Solaris,2002,https://boxd.it/27qS,3.5,A troubled psychologist is sent to investigate the crew of an isolated research station orbiting a bizarre planet.,Steven Soderbergh,,Mystery,Science Fiction,USA,,3.24,45709
2022-07-11,Taste of Cherry,1997,https://boxd.it/1m8W,4.0,"A middle-aged Tehranian man, Mr. Badii is intent on killing himself and seeks someone to bury him after his demise. Driving around the city, the seemingly well-to-do Badii meets with numerous people, including a Muslim student, asking them to take on the job, but initially he has little luck. Eventually, Badii finds a man who is up for the task because he needs the money, but his new associate soon tries to talk him out of committing suicide.",Abbas Kiarostami,,Drama,,Iran,France,4.32,138727
2022-07-11,Being James Bond,2021,https://boxd.it/wMWA,3.0,"Daniel Craig candidly reflects on his 15 year adventure as James Bond. Including never-before-seen archival footage from Casino Royale to the upcoming 25th film No Time To Die, Craig shares his personal memories in conversation with 007 producers, Michael G Wilson and Barbara Broccoli.",Baillie Walsh,,Documentary,,UK,,3.6,4220
2022-07-16,Amores Perros,2000,https://boxd.it/2bfu,4.0,"A fatalistic car crash in Mexico city sets off a chain of events in the lives of three people: a supermodel, a young man wanting to run off with his sister-in-law, and a homeless man. Their lives are catapulted into unforeseen situations instigated by the seemingly inconsequential destiny of a dog.",Alejandro González Iñárritu,,Thriller,Drama,Mexico,,4.17,186129
2022-07-16,Ring,1998,https://boxd.it/26tw,3.5,"A mysterious video has been linked to a number of deaths, and when an inquisitive journalist finds the tape and views it herself, she sets in motion a chain of events that puts her own life in danger.",Hideo Nakata,,Thriller,Horror,Japan,,3.61,173595
